,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/unik-media.html?p5286=47
Kuulu,Sorsatie 18 b 6,90150 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kuulu.html?p5286=47
Code-Q Oy,Kirkkokatu 19 A 30,90100 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/code-q-oy.html?p5286=47
Tilipussi taloushallintopalvelut,Ruotutie 10,90630  Oulu,ICT & NanoTrade and servicesCreative industriesIndustryconsulting and other b to b serviceslegal and accounting servicesfinancing / insuringrecruitment and personnel hire services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/tilipussi-taloushallintopalvelut.html?p5286=47
Solved - The Cleantech Company Oy,Isokatu 56,90100 OULU,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/solved-the-cleantech-company-oy.html?p5286=47
iHelp.fi,Lumijoentie 8,90400, Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ihelp.fi.html?p5286=47
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/opal-blue-oy.html?p5286=47
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/backman-lkv.html?p5286=47
AAC Global Oy,Technoolis,90590 Oulu ,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/aac-global-oy.html?p5286=47
Greystone Oy,Isokatu 28 A 8,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/greystone-oy.html?p5286=47
RNG MEDIA Oy,Elektroniikkatie 3,90570, Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/rng-media-oy.html?p5286=47
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/vauhtipyora-ahola-oy.html?p5286=47
SilverBlip Ltd,Lammintie 17,90550 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/silverblip-ltd.html?p5286=47
IT Konsoli Oy,Kastellinolku 3 A 2,90230 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/it-konsoli-oy.html?p5286=47
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/juhlaguru.html?p5286=47
Smartifik Oy,Elektroniikkatie 3,90590 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/smartifik-oy.html?p5286=48
Oy Tuokko Ltd,Hallituskatu 11 B 25,90100 OULU,Trade and servicesconsulting and other b to b serviceslegal and accounting services,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oy-tuokko-ltd-2.html?p5286=48
Henri Luoma Photography,Urutie 4,90540 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/henri-luoma-photography.html?p5286=48
Luonto-osuuskunta Aapa,Oulu,p. +358 45 650 3501,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/luonto-osuuskunta-aapa.html?p5286=48
Oulun Rauta-Pojat Oy,Liuskekuja 5,90630 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oulun-rauta-pojat-oy.html?p5286=48
CleWorks Oy,Elektroniikkatie 3,90590 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/cleworks-oy.html?p5286=48
Jalecon Ltd,Kellontie 265,90820 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/jalecon-ltd.html?p5286=48
MSGS Consulting,Elektroniikkatie 3,90590 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/msgs-consulting.html?p5286=48
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mainostoimisto-heinakuu.html?p5286=48
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/aanimerkki.html?p5286=48
Nordic JobCentre Oy,Kaarnatie 24,90530 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/nordic-jobcentre-oy.html?p5286=48
Nanordic Oy,Kalikkakuja 2D 25.,90540, Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/nanordic-oy.html?p5286=48
Design Valkea Oy,Hallituskatu 13 - 17 E 47,90100  OULU,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/design-valkea-oy.html?p5286=48
Mediatuotanto Juha Paitsola,Markuksenkuja 10 C11,90800 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mediatuotanto-juha-paitsola.html?p5286=48
FalCam Aerial Oy,Markuksenkuja 10 C11,90800 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/falcam-aerial-oy.html?p5286=48
Linnan Juhlakuva / Harri Rauhanummi Photography,Linnankatu 30 B 23,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/linnan-juhlakuva-harri-rauhanummi-photography.html?p5286=49
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/jn-foto.html?p5286=49
Ravintola Uusi Seurahuone,Rantakatu 4,90100 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ravintola-uusi-seurahuone.html?p5286=49
Antcore Oy,Elektroniikkatie,90590 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/antcore-oy.html?p5286=49
Suomen Vaihto-osa Oy,Rantakatu 7,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/suomen-vaihto-osa-oy.html?p5286=49
Lemmikkihoitola Vierashuone Oy,Kurikkatie 11,90440 Kempele,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/lemmikkihoitola-vierashuone-oy.html?p5286=49
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/nutri-flow-oy.html?p5286=49
AutoJerry,Luottitie 10,90540 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/autojerry.html?p5286=49
Aica Solutions Oy,Torikatu 23,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/aica-solutions-oy.html?p5286=49
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/mikko-tormanen-photography.html?p5286=49
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/nuohous-kipina.html?p5286=49
Ilmestys Oy / Valokuvaaja Kati Leinonen,Karjakatu 8,90130 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ilmestys-oy-valokuvaaja-kati-leinonen.html?p5286=49
Brandstein,Karjakatu 8,90130 Oulu</p>,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/brandstein.html?p5286=49
Loihakka Oy,90470 Varjakka,+358 (0)40 186 6086,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/loihakka-oy.html?p5286=49
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/business-rooster-oy.html?p5286=49
Valokki Design,Oulu,+358 (0)44 021 1124,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/valokki-design-2.html?p5286=50
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/inhunt-group-oy.html?p5286=50
ProConnect Oy,Kirkkokatu 49,90100 OULU,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/proconnect-oy.html?p5286=50
Odeal Oy,Asemakatu 28, 90100 Oulu,+35840 549 6839,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/odeal-oy.html?p5286=50
Stepthec Oy,Lummintie 23,90460 Oulunsalo,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/stepthec-oy.html?p5286=50
Eventilla Oy,Alasintie 7,90400 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/eventilla-oy.html?p5286=50
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/suomen-tukkusahko-oy.html?p5286=50
HappyWise Oy,Kansankatu 47 A 4. krs,90100 Oulu,Creative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/happywise-oy.html?p5286=50
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/fixui-oy.html?p5286=50
BITFACTOR Oy,Elektroniikkatie 8,90590 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/bitfactor-oy.html?p5286=50
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/pohjoinen-terveys-osteopaatti-aija-kenttamaa.html?p5286=50
Innopinion Oy,Isokatu 56, c/o Njetwork Inn,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/innopinion-oy.html?p5286=50
HC Services Oy,Isokatu 56, Njetwork Inn,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hc-services-oy.html?p5286=50
Archeus Oy,Hintantie 18,90500 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/archeus-oy.html?p5286=50
Luo arkkitehdit Oy,Pakkahuoneenkatu 12 A 2.krs,90100 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/luo-arkkitehdit-oy.html?p5286=50
Eeku Oy,Martinkuja 3,90440 Kempele,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/eeku-oy.html?p5286=51
Normek Oy, Oulun tuotantolaitos,Messiojantie 27,90520 OULU,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/normek-oy-oulun-tuotantolaitos.html?p5286=51
Hiustenpidennystukku HairON,12 Saaristonkatu,90100    OULU,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hiustenpidennystukku-hairon.html?p5286=51
TAVIQ Oy,Elektronikkatie 3,90590 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/taviq-oy.html?p5286=51
Vuolas Media,Email: juho(at)vuolasmedia.com,Puhelin: +358 (0)44 3088661</p>,Creative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/vuolas-media.html?p5286=51
Naavan Oy,Haaransuontie 10,90240 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/naavan-oy.html?p5286=51
Kitsilano Oy,Sangintie 281,90650 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/kitsilano-oy.html?p5286=51
ManpowerGroup,Torikatu 22 A,90100 Oulu,Large corporation,http://www.businessoulu.com/en/company-services/online-services/company-database/company/manpowergroup.html?p5286=51
Rugged Tooling Oy,Tutkijantie 4 C,90590 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/rugged-tooling-oy.html?p5286=51
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/timegate-instruments-oy.html?p5286=51
Lakiasiaintoimisto Fidescon Oy,Tuirantie 13 A 25,90500 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/lakiasiaintoimisto-fidescon-oy.html?p5286=51
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/huoneisto-idea-lkv.html?p5286=51
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/lumo-image.html?p5286=51
Ohjelmatoimisto Anselmi,Puistokatu 16 D 24,90120 Oulu,Creative industries,http://www.businessoulu.com/en/company-services/online-services/company-database/company/ohjelmatoimisto-anselmi.html?p5286=51
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/feeniks-visual.html?p5286=51
Siili Solutions Oyj,Tietotie 2,90460 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/siili-solutions-oyj.html?p5286=52
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/safety-licenses-ltd..html?p5286=52
Arctic Heat Control Oy,Kantajantie 17,90800 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/arctic-heat-control-oy.html?p5286=52
Container Capacity,Kasarmintie 13,90130 Oulu,Trade and servicesspeciality retailing,http://www.businessoulu.com/en/company-services/online-services/company-database/company/container-capacity.html?p5286=52
Unite & Sustain Oy,Kasarmintie 13,90130 Oulu,Trade and servicesspeciality retailing,http://www.businessoulu.com/en/company-services/online-services/company-database/company/unite-sustain-oy.html?p5286=52
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/cturva-osk.html?p5286=52
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/barona-henkilostopalvelut-oy.html?p5286=52
PureWarm OY,Kuarilammintie 8,90650 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/purewarm-oy.html?p5286=52
Cyberlightning Ltd.,Teknologiantie 2,90590 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/cyberlightning-ltd..html?p5286=52
Creoir Oy,Creoir HQ,Elektroniikkatie 8,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/creoir-oy.html?p5286=52
uRecycle Oy,Kiilakiventie 1,90250 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/urecycle-oy.html?p5286=52
IsoLogistics Oy,Kiilakiventie 1,90250 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/isologistics-oy.html?p5286=52
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/oubus-oy.html?p5286=52
TestLab Finland Oy,Uusikatu 35,90100 Oulu,Micro-company,http://www.businessoulu.com/en/company-services/online-services/company-database/company/testlab-finland-oy.html?p5286=52
Arcusys Oy,Isokatu 32 B 4. krs,90100 Oulu,ICT & Nano,http://www.businessoulu.com/en/company-services/online-services/company-database/company/arcusys-oy-2.html?p5286=52
Digimedia Finland Oy,Tyrskyiha 3,90510 Oulu,SME,http://www.businessoulu.com/en/company-services/online-services/company-database/company/digimedia-finland-oy.html?p5286=53
Raijarit Oy,PL67,90101 Oulu,Trade and servicestransport /logistics,http://www.businessoulu.com/en/company-services/online-services/company-database/company/raijarit-oy.html?p5286=53
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/micco-deco-oy.html?p5286=53
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/avain-venajaan-kielipalvelut.html?p5286=53
Adecco Finland Oy,Kirkkokatu 17 C14,90100 OULU,Large corporation,http://www.businessoulu.com/en/company-services/online-services/company-database/company/adecco-finland-oy.html?p5286=53
Aurea LKV,Kemeleentie 7 B,90400 Oulu,Trade and servicesreal estate property, transmission and leasing,http://www.businessoulu.com/en/company-services/online-services/company-database/company/aurea-lkv.html?p5286=53
,,,,http://www.businessoulu.com/en/company-services/online-services/company-database/company/hammaslaakarikeskus-furka.html?p5286=53
